RDMD_ID,Region,"Household ID","H5 - Reported incident to authority","I4 - Type of construction materials of the floor","I7 - Presence electricity in the building/house"
15898," 3",141200600500301240124," ",1,1
15899," 3",141200501100400290031," ",1,1
15900," 3",141200501100400110012," ",1,1
15901," 3",141200501100401248003," ",1,1
15902," 3",141200501100400520056," ",1,1
15903," 3",141200501100400470052," ",1,1
15904," 3",141200501100400348002," ",1,1
15905," 3",141200501100401060108," ",1,1
15906," 3",141200501100400168001," ",1,1
15907," 3",141200501100400700074," ",1,1
15908," 3",140900700600300510065," ",1,1
15909," 3",140900700600300050007," ",1,1
15910," 3",140900700600302590309," ",1,1
15911," 3",140900700600300320041," ",1,1
15912," 3",140900700600301460163," ",1,1
15913," 3",140900700600301270141," ",1,1
15914," 3",140900700600301270142," ",1,1
15915," 3",140900700600300240030," ",1,1
15916," 3",140900700600302210264," ",1,1
15917," 3",140900700600301270140," ",1,1
15918," 3",140900700600302970347," ",1,1
15919," 3",140900700600301840206," ",1,1
15920," 3",140900700600301840207," ",1,1
15921," 3",140900700600301650184," ",1,1
15922," 3",140900700600300430056," ",1,1
15923," 3",140900700600300130015," ",1,1
15924," 3",140900700600301080117," ",1,1
15925," 3",140900700600300700085," ",1,1
15926," 3",140900700600301840205," ",1,1
15927," 3",140900700600300130016," ",1,1
15928," 3",140900700600302780328," ",1,2
15929," 3",140800401501302020201," ",1,1
15930," 3",140800401501300318001," ",1,1
15931," 3",140800401501301260126," ",1,1
15932," 3",140800401501300690068," ",1,1
15933," 3",140800401501300120012," ",1,1
15934," 3",140800401501300508002," ",1,1
15935," 3",140800401501301640163," ",1,1
15936," 3",140800401501302218004," ",1,1
15937," 3",140800401501301830183," ",1,1
15938," 3",140800401501301078003," ",1,1
15939," 3",140800401501302970294," ",3,1
15940," 3",140800401501302400238," ",1,1
15941," 3",140800401501303168005," ",1,1
15942," 3",140800401501300880087," ",1,1
15943," 3",140800401501302590256," ",1,1
15944," 3",140800401501302780275," ",1,1
15945," 3",140800401501301450145," ",1,1
15946," 3",140800400800600370034," ",1,1
15947," 3",140800400800600030003," ",1,1
15948," 3",140800400800600200018," ",1,1
15949," 3",140800400800600540049," ",1,1
15950," 3",140800400800601050099," ",1,1
15951," 3",140800400800600710066," ",1,1
15952," 3",140800400800600880083," ",1,1
15953," 3",140702000500200110011," ",4,1
15954," 3",140702000500200830069," ",1,1
15955," 3",140702000500201010085," ",4,1
15956," 3",140702000500200650058," ",1,1
15957," 3",140702000500201370111," ",1,1
15958," 3",140702000500201550125," ",1,1
15959," 3",140702000500200290029," ",1,1
15960," 3",140702000500200470047," ",1,1
15961," 3",140702000500201190095," ",1,1
15962," 3",140702000500201910160," ",5,1
15963," 3",140702000500201730142," ",1,1
15964," 3",140701900200000980129," ",1,1
15965," 3",140701900200002480316," ",1,1
15966," 3",140701900200001430179," ",1,1
15967," 3",140701900200000010001," ",1,1
15968," 3",140701900200001280162," ",1,1
15969," 3",140701900200000310044," ",1,1
15970," 3",140701900200001730222," ",1,1
15971," 3",140701900200001580200," ",1,1
15972," 3",140701900200001430178," ",1,1
15973," 3",140701900200001430177," ",1,1
15974," 3",140701900200000530076," ",1,1
15975," 3",140701900200001730221," ",1,1
15976," 3",140701900200000380057," ",1,1
15977," 3",140701900200002330299," ",1,1
15978," 3",140701900200001130146," ",1,2
15979," 3",140701900200001880241," ",1,1
15980," 3",140701900200002180282," ",1,1
15981," 3",140701900200003080406," ",1,1
15982," 3",140701900200001130147," ",1,1
15983," 3",140701900200002480317," ",1,1
15984," 3",140701900200003080405," ",1,1
15985," 3",140701900200002630334," ",1,1
15986," 3",140701900200000230031," ",1,1
15987," 3",140701900200000230263," ",1,1
15988," 3",140701900200000160020," ",1,1
15989," 3",140701900200002180281," ",1,1
15990," 3",140701900200000160021," ",1,1
15991," 3",140701900200002780357," ",1,1
15992," 3",140701900200002930381," ",2,1
15993," 3",140500400400000398002," ",1,2
15994," 3",140500400400001830160," ",1,1
15995," 3",140500400400001650144," ",1,1
15996," 3",140500400400000930089," ",1,1
15997," 3",140500400400000030003," ",1,1
15998," 3",140500400400002190196," ",1,1
15999," 3",140500400400002370210," ",1,1
16000," 3",140500400400002910260," ",1,2
16001," 3",140500400400000570055," ",1,1
16002," 3",140500400400001298001," ",1,1
16003," 3",140500400400002730243," ",1,1
16004," 3",140500400400000758003," ",1,1
16005," 3",140500400400002018004," ",1,2
16006," 3",140500400400000210019," ",1,1
16007," 3",140500400400001110101," ",4,1
16008," 3",140400401400302490325," ",1,1
16009," 3",140400401400302190283," ",1,1
16010," 3",140400401400302648007," ",1,1
16011," 3",140400401400300090011," ",1,1
16012," 3",140400401400301448003," ",1,1
16013," 3",140400401400301140147," ",1,1
16014," 3",140400401400300840107," ",1,1
16015," 3",140400401400300390050," ",1,1
16016," 3",140400401400301440185," ",1,1
16017," 3",140400401400302048006," ",1,1
16018," 3",140400401400300540068," ",1,1
16019," 3",140400401400300248001," ",1,1
16020," 3",140400401400300310037," ",1,1
16021," 3",140400401400301748004," ",1,1
16022," 3",140400401400301898005," ",1,1
16023," 3",140400401400300168008," ",1,1
16024," 3",140400401400300010001," ",1,1
16025," 3",140400401400300990127," ",1,1
16026," 3",140400401400301140148," ",1,1
16027," 3",140400401400302340307," ",1,1
16028," 3",140400401400300698002," ",1,1
16029," 3",140400401400301290168," ",1,1
16030," 3",140400401400302790362," ",1,1
16031," 3",140400401400301590205," ",1,1
16032," 3",140400401400302340308," ",1,1
16033," 3",140400300700301290114," ",2,2
16034," 3",140400300700300720061," ",3,1
16035," 3",140400300700300530042," ",1,1
16036," 3",140400300700301100098," ",1,2
16037," 3",140400300700301650150," ",1,1
16038," 3",140400300700301480131," ",1,1
16039," 3",140400300700301840175," ",1,1
16040," 3",140400300700300348001," ",1,1
16041," 3",140400300700300060004," ",1,1
16042," 3",140400300700300910079," ",1,1
16043," 3",140301601000100390039," ",1,1
16044," 3",140301601000100018001," ",1,1
16045," 3",140301601000100150015," ",1,1
16046," 3",140301601000100340034," ",2,1
16047," 3",140301601000100960095," ",1,1
16048," 3",140301601000100200020," ",1,1
16049," 3",140301601000101150113," ",1,1
16050," 3",140301200200001360131," ",1,1
16051," 3",140301200200001000098," ",1,1
16052," 3",140301200200001180113," ",1,1
16053," 3",140301200200000640063," ",1,1
16054," 3",140301200200002080197," ",4,1
16055," 3",140301200200000280027," ",1,1
16056," 3",140301200200000460045," ",4,1
16057," 3",140301200200001540148," ",1,1
16058," 3",140301200200000820081," ",1,1
16059," 3",140301200200002260214," ",3,1
16060," 3",140301200200001900179," ",1,1
16061," 3",140301200200002440231," ",1,1
16062," 3",140301200200001720163," ",1,1
16063," 3",140301200200002620249," ",1,1
16064," 3",140301200200000100009," ",1,1
16065," 3",140100100000002070192," ",1,1
16066," 3",140100100000001270118," ",1,1
16067," 3",140100100000000470042," ",1,1
16068," 3",140100100000004270396," ",1,1
16069," 3",140100100000003678002," ",1,1
16070," 3",140100100000002270210," ",1,1
16071," 3",140100100000000670062," ",1,1
16072," 3",140100100000002870263," ",1,1
16073," 3",140100100000004478004," ",1,1
16074," 3",140100100000000078001," ",1,1
16075," 3",140100100000003270301," ",5,2
16076," 3",140100100000001070100," ",4,1
16077," 3",140100100000003470320," ",1,1
16078," 3",140100100000004678003," ",1,1
16079," 3",140100100000004070377," ",1,1
16080," 3",140100100000001870173," ",1,1
16081," 3",140100100000001470135," ",1,1
16082," 3",140100100000000870081," ",1,1
16083," 3",140100100000003070283," ",1,2
16084," 3",140100100000004870453," ",1,1
16085," 3",140100100000002470227," ",1,1
16086," 3",140100100000001670153," ",1,1
16087," 3",140100100000002670245," ",1,1
16088," 3",140100100000003870359," ",4,1
16089," 3",081201200100001370116," ",1,1
16090," 3",081201200100001140095," ",1,1
16091," 3",081201200100001600135," ",1,1
16092," 3",081201200100000220015," ",1,1
16093," 3",081201200100000910074," ",1,1
16094," 3",081201200100000690056," ",1,1
16095," 3",081201200100002280201," ",5,1
16096," 3",081201200100002720245," ",5,1
16097," 3",081201200100002050179," ",1,1
16098," 3",081201200100000450035," ",1,1
16099," 3",081201200100001830156," ",1,1
16100," 3",081201200100002490222," ",1,1
16101," 3",081200300200000190015," ",1,1
16102," 3",081200300200000850082," ",2,1
16103," 3",081200300200001610149," ",1,1
16104," 3",081200300200002940272," ",1,1
16105," 3",081200300200000280024," ",1,1
16106," 3",081200300200002750253," ",1,1
16107," 3",081200300200001420132," ",1,1
16108," 3",081200300200003320330," ",1,1
16109," 3",081200300200001800167," ",1,1
16110," 3",081200300200002180201," ",1,1
16111," 3",081200300200000090008," ",1,1
16112," 3",081200300200001238001," ",1,1
16113," 3",081200300200000660063," ",1,1
16114," 3",081200300200003510347," ",1,1
16115," 3",081200300200000380034," ",1,1
16116," 3",081200300200000470043," ",4,1
16117," 3",081200300200001990185," ",1,1
16118," 3",081200300200003130291," ",1,1
16119," 3",081200300200002370217," ",2,1
16120," 3",081102600000002940274," ",1,1
16121," 3",081102600000001800165," ",1,1
16122," 3",081102600000003130293," ",1,1
16123," 3",081102600000001240117," ",1,1
16124," 3",081102600000002370217," ",1,1
16125," 3",081102600000000480046," ",1,1
16126," 3",081102600000002560236," ",1,1
16127," 3",081102600000000678001," ",2,1
16128," 3",081102600000000100010," ",1,1
16129," 3",081102600000000180018," ",1,1
16130," 3",081102600000001000100," ",1,1
16131," 3",081102600000000370036," ",1,1
16132," 3",081102600000000670063," ",2,1
16133," 3",081102600000003320311," ",1,1
16134," 3",081102600000001990181," ",2,1
16135," 3",081102600000002750255," ",1,1
16136," 3",081102600000002180200," ",1,1
16137," 3",081001100000000520053," ",1,1
16138," 3",081001100000001890180," ",1,1
16139," 3",081001100000001370131," ",1,1
16140," 3",081001100000000350035," ",1,1
16141," 3",081001100000002060196," ",1,1
16142," 3",081001100000002230213," ",1,1
16143," 3",081001100000001030099," ",1,1
16144," 3",081001100000000010001," ",1,1
16145," 3",081001100000000310031," ",1,1
16146," 3",081001100000001720165," ",1,2
16147," 3",081001100000001540148," ",5,1
16148," 3",081001100000000180018," ",1,1
16149," 3",081000800400102030197," ",1,1
16150," 3",081000800400102490239," ",1,2
16151," 3",081000800400102728004," ",1,1
16152," 3",081000800400100100005," ",1,1
16153," 3",081000800400101110104," ",1,1
16154," 3",081000800400100420033," ",1,1
16155," 3",081000800400102268003," ",1,1
16156," 3",081000800400100198002," ",1,1
16157," 3",081000800400100880078," ",1,1
16158," 3",081000800400100650055," ",5,1
16159," 3",081000800400101800179," ",1,1
16160," 3",081000800400100880077," ",1,1
16161," 3",081000800400101340128," ",1,1
16162," 3",081000800400101570152," ",1,1
16163," 3",081000800400103180310," ",1,1
16164," 3",081000800400100880076," ",1,1
16165," 3",081000800400102958001," ",5,2
16166," 3",080900200200001300143," ",1,1
16167," 3",080900200200000220024," ",1,1
16168," 3",080900200200000040006," ",1,1
16169," 3",080900200200001480160," ",1,1
16170," 3",080900200200000400043," ",1,1
16171," 3",080900200200000760083," ",1,1
16172," 3",080900200200001120124," ",1,1
16173," 3",080900200100001300132," ",1,1
16174," 3",080900200100000158001," ",1,1
16175," 3",080900200100000940099," ",1,1
16176," 3",080900200100000220023," ",1,1
16177," 3",080900200100001480151," ",1,1
16178," 3",080900200100000040005," ",1,1
16179," 3",080900200100001660166," ",1,1
16180," 3",080900200100000400042," ",1,1
16181," 3",080900200100000330035," ",1,1
16182," 3",080900200100000580059," ",1,1
16183," 3",080701800500100330034," ",1,1
16184," 3",080701800500100110011," ",1,1
16185," 3",080701800500100548001," ",1,1
16186," 3",080701501100600750067," ",1,1
16187," 3",080701501100603558004," ",1,1
16188," 3",080701501100600350030," ",1,1
16189," 3",080701501100604150384," ",1,1
16190," 3",080701501100602750252," ",1,1
16191," 3",080701501100603150291," ",1,1
16192," 3",080701501100601950177," ",1,1
16193," 3",080701501100602150195," ",1,1
16194," 3",080701501100602950271," ",1,1
16195," 3",080701501100604350400," ",1,1
16196," 3",080701501100600158007," ",1,1
16197," 3",080701501100602558001," ",1,1
16198," 3",080701501100601350120," ",1,1
16199," 3",080701501100603758005," ",1,1
16200," 3",080701501100601150103," ",1,1
16201," 3",080701501100602350214," ",1,1
16202," 3",080701501100604550420," ",1,1
16203," 3",080701501100601558003," ",1,1
16204," 3",080701501100603358006," ",1,1
16205," 3",080701501100600950085," ",1,1
16206," 3",080701501100601758008," ",1,1
16207," 3",080701501100603950364," ",1,1
16208," 3",080701501100600558002," ",1,1
16209," 3",080600900300204180380," ",1,1
16210," 3",080600900300202260203," ",1,1
16211," 3",080600900300202980268," ",1,1
16212," 3",080600900300203460313," ",1,1
16213," 3",080600900300203948003," ",1,1
16214," 3",080600900300202500225," ",1,1
16215," 3",080600900300201548004," ",1,1
16216," 3",080600900300200580052," ",1,1
16217," 3",080600900300203220290," ",1,1
16218," 3",080600900300204908008," ",1,1
16219," 3",080600900300206580559," ",1,1
16220," 3",080600900300201300119," ",1,1
16221," 3",080600900300202740247," ",1,1
16222," 3",080600900300205630487," ",1,1
16223," 3",080600900300200218007," ",1,1
16224," 3",080600900300203708005," ",1,1
16225," 3",080600900300205378001," ",1,1
16226," 3",080600900300202020180," ",1,1
16227," 3",080600900300201060098," ",1,1
16228," 3",080600900300206350536," ",1,1
16229," 3",080600900300205150454," ",1,1
16230," 3",080600900300204420400," ",1,1
16231," 3",080600900300200100008," ",1,1
16232," 3",080600900300200340031," ",1,1
16233," 3",080600900300206110517," ",1,1
16234," 3",080600900300205878002," ",1,1
16235," 3",080600900300200820075," ",1,1
16236," 3",080600900300206820583," ",1,1
16237," 3",080600900300203220289," ",1,1
16238," 3",080600900300204668006," ",1,1
16239," 3",080600900300206110516," ",1,1
16240," 3",080600401200801160094," ",1,1
16241," 3",080600401200800188002," ",1,1
16242," 3",080600401200800400040," ",1,1
16243," 3",080600401200803060272," ",1,1
16244," 3",080600401200802580224," ",1,1
16245," 3",080600401200801168001," ",1,1
16246," 3",080600401200800928004," ",1,1
16247," 3",080600401200802820248," ",1,1
16248," 3",080600401200803300294," ",1,1
16249," 3",080600401200801400116," ",1,1
16250," 3",080600401200800648003," ",1,1
16251," 3",080600401200801640133," ",1,1
16252," 3",080600401200801868005," ",1,1
16253," 3",080600401200802340199," ",1,1
16254," 3",080600401200802100175," ",1,1
16255," 3",080600100400200138003," ",1,1
16256," 3",080600100400202168006," ",1,1
16257," 3",080600100400201480133," ",1,1
16258," 3",080600100400203680328," ",1,1
16259," 3",080600100400200310028," ",1,1
16260," 3",080600100400203510312," ",1,1
16261," 3",080600100400202830254," ",1,1
16262," 3",080600100400200148007," ",1,1
16263," 3",080600100400200478001," ",1,1
16264," 3",080600100400202490221," ",1,1
16265," 3",080600100400200478002," ",1,1
16266," 3",080600100400202338005," ",1,1
16267," 3",080600100400203170284," ",1,1
16268," 3",080600100400200470044," ",1,1
16269," 3",080600100400200640057," ",1,1
16270," 3",080600100400200980086," ",1,1
16271," 3",080600100400202660238," ",1,1
16272," 3",080600100400201320117," ",1,1
16273," 3",080600100400200300027," ",1,1
16274," 3",080600100400200818004," ",1,1
16275," 3",080600100400201650144," ",1,1
16276," 3",080600100400201150101," ",1,1
16277," 3",080600100400201990173," ",1,1
16278," 3",080600100400201820160," ",1,1
16279," 3",080502000000000170017," ",1,1
16280," 3",080502000000000610060," ",1,1
16281," 3",080502000000001460133," ",1,1
16282," 3",080502000000000788002," ",1,1
16283," 3",080502000000000340034," ",1,1
16284," 3",080502000000001800165," ",1,1
16285," 3",080502000000001978001," ",1,1
16286," 3",080502000000000270027," ",1,1
16287," 3",080502000000000100010," ",1,1
16288," 3",080502000000001290117," ",1,1
16289," 3",080502000000002140198," ",1,1
16290," 3",080502000000000440044," ",1,1
16291," 3",080502000000002310215," ",1,1
16292," 3",080500800600401470124," ",1,1
16293," 3",080500800600400620049," ",1,1
16294," 3",080500800600401810158," ",1,1
16295," 3",080500800600401130093," ",1,1
16296," 3",080500800600400040004," ",1,1
16297," 3",080500800600401980175," ",1,1
16298," 3",080500800600400790064," ",1,1
16299," 3",080500800600400458001," ",1,1
